Order ID,Order Date,Customer ID,Customer Name,City,Region,Segment,Category,Product,Quantity,Cost Price,Unit Price,Discount,Sales,Profit,Payment Method
ORD024168,2025-03-30,CUST9532,Trevor Moyer,Lisachester,East,Consumer,Electronics,Product_23,6,221.53,319.09,0.1,1723.09,393.91,Cash
ORD024169,2023-11-08,CUST3941,Jeffrey Preston,Parkerfurt,West,Consumer,Furniture,Product_99,1,144.82,272.52,0.1,245.27,100.45,UPI
ORD024170,2025-07-07,,,Bartonborough,North,Corporate,Electronics,Product_5,6,73.27,115.24,0.05,656.87,217.25,Card
ORD024171,2024-05-22,CUST2688,Aaron Potts,Lake Kimmouth,East,Home Office,Clothing,Product_85,5,476.64,663.9,0.15,2821.58,438.38,Card
ORD024172,2024-10-10,CUST2929,Paul Lewis,Williamshaven,East,Corporate,Clothing,Product_164,2,165.6,279.09,0.2,446.54,115.34,Card
ORD024173,2025-12-28,CUST7779,Mary Johnston,Brookeberg,West,Consumer,Clothing,Product_103,3,418.92,690.76,0.05,1968.67,711.91,Card
ORD024174,2023-09-24,CUST5930,Michael Vasquez,Taylorland,West,Corporate,Office Supplies,Product_72,5,363.5,796.09,0.2,3184.36,1366.86,Cash
ORD024175,2024-08-26,CUST6367,Christopher Moore,West Holly,West,Home Office,Sports,Product_108,5,215.3,388.81,0.15,1652.44,575.94,UPI
ORD024176,2023-08-31,CUST8011,Justin Bell II,Harrischester,East,Consumer,Electronics,Product_121,5,469.42,995.34,0.15,4230.2,1883.1,Cash
ORD024177,2023-11-07,CUST9734,Ryan Wolfe,South Richardside,East,Consumer,Sports,Product_63,7,115.85,99999.0,0.15,978.83,167.88,Card
ORD024178,2023-08-21,CUST3063,Jordan Jenkins,Acevedobury,West,Consumer,Office Supplies,Product_31,2,486.22,657.17,0.0,1314.34,341.9,Card
ORD024179,2026-05-13,CUST2098,Dominic Taylor,,South,Consumer,Sports,Product_46,6,135.09,226.89,0.05,1293.27,482.73,Net Banking
ORD024180,2024-11-29,CUST4962,Philip Snow,Robinsonton,South,Home Office,Furniture,Product_129,3,310.69,343.87,0.0,1031.61,99.54,Card
ORD024181,2025-08-02,CUST1475,Christopher Strong,Lake Thomas,North,Corporate,Electronics,Product_81,6,293.27,522.92,0.0,3137.52,1377.9,UPI
ORD024182,2025-07-12,CUST6987,Alison Stanley DVM,Christophertown,North,Consumer,Clothing,Product_97,2,158.92,257.66,0.3,360.72,42.88,Cash
ORD024183,2024-01-02,CUST7767,Nicole Reed,Melissaport,North,Consumer,Sports,Product_172,7,143.93,273.67,0.15,1628.34,620.83,Net Banking
ORD024184,2025-10-23,CUST4638,Jennifer Arnold,South Kathleenfurt,South,Home Office,Sports,Product_19,2,76.41,162.38,0.1,292.28,139.46,
ORD024185,2024-03-20,CUST4356,Cory Stephens,North William,West,Consumer,Electronics,Product_178,7,97.18,111.28,0.0,778.96,98.7,UPI
ORD024186,2025-12-11,CUST8824,Paul Bradshaw MD,,north,Home Office,Sports,Product_161,7,277.98,531.36,0.0,3719.52,1773.66,Cash
ORD024187,2026-04-22,CUST4532,Mitchell Roberts,East Lisa,South,Consumer,Clothing,Product_22,4,78.68,94.99,0.2,303.97,-10.75,UPI
ORD024188,2025-12-31,CUST8123,Brandon Morris,Mirandachester,North,Corporate,Furniture,Product_68,2,301.81,483.49,0.3,676.89,73.27,Cash
ORD024189,2026-05-11,CUST5676,James Rodriguez,North Christineside,South,Consumer,Furniture,Product_3,4,267.85,523.79,0.3,1466.61,395.21,Card
ORD024190,2024-01-13,CUST4989,Kimberly Martinez,West Christopher,North,Corporate,Sports,Product_192,6,492.05,940.48,0.2,4514.3,1562.0,Card
ORD024191,2025-01-31,CUST9595,Kathryn Stephens,Kellyburgh,West,Corporate,Furniture,Product_97,5,139.17,169.55,0.1,762.98,67.13,Cash
ORD024192,2024-02-26,CUST5230,Ashlee Ayala,,,Corporate,Sports,Product_169,3,300.27,593.94,0.3,1247.27,346.46,Cash
ORD024193,2026-04-26,CUST8553,Brenda Mitchell,North Morganside,North,Consumer,Sports,Product_50,5,348.07,737.29,0.05,3502.13,1761.78,Cash
ORD024194,2023-12-01,CUST8478,Benjamin Martinez,New Christopher,north,Home Office,Electronics,Product_138,4,203.91,331.4,0.1,1193.04,377.4,Card
ORD024195,2026-03-24,CUST6272,Barbara Cobb,New Carlosside,North,Corporate,Clothing,Product_30,4,207.34,451.6,0.15,1535.44,706.08,Card
ORD024196,2025-08-11,CUST1420,Megan Huang,North Stephanie,West,Corporate,Clothing,Product_147,1,35.38,64.06,0.0,64.06,28.68,Net Banking
ORD024197,2025-06-29,CUST4817,Craig Payne,Douglaston,North,Corporate,Sports,Product_67,7,257.01,553.2,0.0,3872.4,2073.33,Net Banking
ORD024198,2024-01-21,CUST8004,Jill Leonard,Ashleyfurt,South,Consumer,Furniture,Product_157,2,427.11,489.88,0.0,979.76,125.54,Cash
ORD024199,2024-09-24,,,,South,Consumer,Furniture,Product_170,2,250.81,538.8,0.1,969.84,468.22,UPI
ORD024200,2024-11-04,CUST1129,Christine Charles,New Michelle,North,Home Office,Furniture,Product_124,5,61.71,102.35,0.3,358.22,49.67,
ORD024201,2026-01-21,CUST8493,Lori Garcia,East Marcus,SOUTH,Consumer,Electronics,Product_107,1,238.49,439.53,0.05,417.55,179.06,Card
ORD024202,2026-03-13,CUST5883,Samuel Miller,East Tony,,Consumer,Furniture,Product_7,7,355.23,539.06,0.1,3396.08,909.47,UPI
ORD024203,2026-02-12,CUST8233,Gina Anderson,East Kathyfurt,,Corporate,Office Supplies,Product_82,5,485.79,836.35,0.3,2927.22,498.27,Net Banking
ORD024204,2025-03-10,CUST2148,Carla Bowman,Nicholsview,East,Consumer,Furniture,Product_70,4,31.77,51.18,0.2,163.78,36.7,UPI
ORD024205,2026-02-05,CUST2060,Lisa Garza,Port Barbaraburgh,West,Home Office,Sports,Product_31,4,272.12,559.05,0.3,1565.34,476.86,Card
ORD024206,2025-08-27,CUST1551,Elizabeth Vincent,Gloriafort,North,Consumer,Office Supplies,Product_68,2,407.82,553.27,0.2,885.23,69.59,UPI
ORD024207,2023-10-26,CUST4329,Gregory Brown,Christinafurt,East,Home Office,Sports,Product_108,5,144.9,249.51,0.1,1122.8,398.3,Net Banking
ORD024208,2025-04-28,CUST7908,Amanda Noble,Smithland,East,Corporate,Electronics,Product_60,4,196.68,396.12,0.3,1109.14,322.42,Cash
ORD024209,2024-09-19,CUST1481,Stephanie Davis,Chasehaven,West,Home Office,Sports,Product_185,1,151.65,249.98,0.0,249.98,98.33,UPI
ORD024210,2024-01-03,CUST9884,Alicia Gomez,Scottstad,South,Corporate,Office Supplies,Product_50,7,356.4,556.34,0.05,3699.66,1204.86,Cash
ORD024211,2026-05-20,CUST6066,Michael Parker,North Brycetown,South,Corporate,Sports,Product_103,7,381.52,750.82,0.3,3679.02,1008.38,Card
ORD024212,2026-05-12,CUST7895,Brittany Griffith,Amandamouth,WEST,Consumer,Electronics,Product_139,1,487.13,1069.38,0.3,748.57,261.44,Card
ORD024213,2024-03-11,CUST5360,Abigail Lee,Reynoldsville,North,Corporate,Electronics,Product_184,7,164.14,193.66,0.1,1220.06,71.08,Net Banking
ORD024214,2024-01-12,CUST9015,Marissa Robinson,New Nathan,West,Corporate,Electronics,Product_13,5,254.86,558.34,0.3,1954.19,679.89,UPI
ORD024215,2025-09-04,CUST5937,Jared Martinez,North Douglasmouth,East,Consumer,Sports,Product_185,5,166.31,321.75,0.3,1126.12,294.57,Net Banking
ORD024216,2024-07-21,CUST9641,Robin Robinson,South Amyfurt,South,Corporate,Sports,Product_151,7,91.78,112.21,0.3,549.83,-92.63,Net Banking
ORD024217,2024-02-23,CUST6501,Jenna Elliott,East Josephstad,West,Corporate,Electronics,Product_120,3,483.67,653.02,0.0,1959.06,508.05,upi
ORD024218,2023-09-08,CUST4186,Craig Hutchinson,Thomasview,East,Consumer,Office Supplies,Product_178,2,402.02,759.29,0.15,1290.79,486.75,
ORD024219,2024-03-12,CUST9105,Brittany Anderson,North Brenda,East,Corporate,Office Supplies,Product_196,6,294.38,394.59,0.15,2012.41,246.13,Net Banking
ORD024220,2026-06-08,CUST3555,Lori Levy,Nicolestad,North,Home Office,Electronics,Product_81,6,376.62,516.07,0.0,3096.42,836.7,UPI
ORD024221,2024-09-30,CUST4139,Evan Parker,Lake Miranda,South,Consumer,Sports,Product_125,7,356.82,717.09,0.2,4015.7,1517.96,UPI
ORD024222,2024-06-30,CUST1631,James Webster,,South,Consumer,Sports,Product_16,2,167.53,292.45,0.1,526.41,191.35,Net Banking
ORD024223,2025-09-14,CUST1777,Gregory Carter,West Paultown,North,Consumer,Office Supplies,Product_62,5,440.65,557.16,0.2,2228.64,25.39,Net Banking
ORD024224,2024-08-24,CUST5300,James Bright,North Lisamouth,East,Consumer,Office Supplies,Product_48,6,484.42,978.92,0.1,5286.17,2379.65,UPI
ORD024225,2026-01-05,CUST2754,Raymond Walker,North Amandastad,South,Consumer,Clothing,Product_20,4,144.5,171.12,0.2,547.58,-30.42,UPI
ORD024226,2024-05-22,CUST4686,Ian Stone,South Emilyside,West,Home Office,Office Supplies,Product_64,2,264.41,327.87,0.05,622.95,94.13,UPI
ORD024227,2024-10-07,CUST5663,Jill Norman,Joelstad,West,Home Office,Clothing,Product_150,2,22.98,46.54,0.0,93.08,47.12,Cash
ORD024228,2026-05-25,,,Rojasborough,South,Consumer,Office Supplies,Product_99,2,332.18,381.67,0.1,687.01,22.65,UPI
ORD024229,2024-11-11,CUST8619,Wendy Hurst,Port Paulastad,South,Consumer,Sports,Product_41,3,244.39,400.78,0.05,1142.22,409.05,Net Banking
ORD024230,2023-12-31,CUST2587,Mark Jones,Port William,South,Home Office,Office Supplies,Product_25,4,277.19,518.59,0.05,1970.64,861.88,UPI
ORD024231,2023-10-28,CUST1208,Courtney Farmer,Lake Timothymouth,South,Home Office,Furniture,Product_116,6,103.64,126.16,0.05,719.11,97.27,
ORD024232,2023-09-24,CUST8487,Mary Chavez,West Cheryl,,Home Office,Office Supplies,Product_12,4,103.79,227.42,0.05,864.2,449.04,
ORD024233,2025-10-28,CUST2764,Brenda Vasquez,South Todd,South,Consumer,Electronics,Product_196,7,308.77,355.62,0.3,1742.54,-418.85,Net Banking
ORD024234,2026-06-12,CUST9456,Dustin Freeman,Raymondview,South,Consumer,Office Supplies,Product_171,7,380.91,731.45,0.05,4864.14,2197.77,Cash
ORD024235,2026-06-10,CUST8763,Phyllis Smith,South Michelle,West,Consumer,Furniture,Product_117,1,495.96,690.66,0.05,656.13,160.17,Cash
ORD024236,2026-01-04,CUST6306,Stephanie Roy,South Jack,East,Corporate,Furniture,Product_197,6,226.81,437.34,0.05,2492.84,1131.98,Card
ORD024237,2025-10-16,CUST9713,Kelly Kelly,Lake Jenniferton,North,Corporate,Clothing,Product_110,4,484.86,689.07,0.05,2618.47,679.03,Card
ORD024238,2023-12-30,CUST3254,Kimberly Reyes,,South,Consumer,Clothing,Product_26,6,26.54,46.17,0.3,193.91,34.67,Card
ORD024239,2026-04-09,CUST1161,Tara Robertson,West Josephville,South,Consumer,Clothing,Product_52,4,150.07,259.85,0.05,987.43,387.15,Cash
ORD024240,2024-12-29,CUST3636,Krystal Cummings,Powelltown,South,Consumer,Sports,Product_127,2,111.31,233.13,0.1,419.63,197.01,
ORD024241,2024-10-01,CUST7583,Toni Hopkins,,North,Consumer,Sports,Product_13,5,120.27,207.62,0.15,882.38,281.03,Cash
ORD024242,2025-08-12,CUST5275,Ricardo Dunlap,Port James,West,Corporate,Electronics,Product_78,6,400.85,558.68,0.3,2346.46,-58.64,Cash
ORD024243,2026-05-03,CUST9249,Nancy Payne,New Wayne,West,Consumer,Sports,Product_78,4,245.08,539.03,0.15,1832.7,852.38,UPI
ORD024244,2026-04-17,CUST9284,Stacey Burton,Thompsonbury,East,Corporate,Furniture,Product_197,7,83.16,105.42,0.1,664.15,82.03,UPI
ORD024245,2026-05-28,CUST7743,Jon Chen,Elizabethfort,East,Home Office,Clothing,Product_189,4,49.48,68.34,0.3,191.35,-6.57,Cash
ORD024246,2026-05-07,CUST2275,Jason Taylor,New Mike,East,Home Office,Clothing,Product_57,3,33.47,66.37,0.3,139.38,38.97,Card
ORD024247,2025-05-02,CUST2985,Paul Lopez,Rebeccastad,North,Corporate,Clothing,Product_169,1,81.3,108.83,0.3,76.18,-5.12,Cash
ORD024248,2026-05-20,CUST1909,Ethan Davis,Port Tracey,East,Consumer,Sports,Product_137,2,395.46,646.22,0.05,1227.82,436.9,Card
ORD024249,2026-04-09,CUST4693,Kathy Taylor,West Lauraborough,West,Home Office,Furniture,Product_44,5,73.89,96.55,0.15,410.34,40.89,
ORD024250,2026-06-07,CUST4067,Jack Bailey,West Sarahton,East,Consumer,Clothing,Product_44,7,123.18,239.54,0.0,1676.78,814.52,
ORD024251,2023-11-20,CUST4230,Arthur Smith,Williamsfurt,,Corporate,Clothing,Product_150,1,232.51,471.66,0.1,424.49,191.98,UPI
ORD024252,2025-01-18,CUST3743,Brady Johnson,Debramouth,West,Home Office,Office Supplies,Product_19,7,269.8,325.71,0.05,2165.97,277.37,Net Banking
ORD024253,2024-01-07,,,New Joseph,North,Home Office,Sports,Product_21,5,419.7,701.0,0.1,3154.5,1056.0,
ORD024254,2025-08-06,CUST1897,Elizabeth Harding,North Jose,South,Home Office,Clothing,Product_198,4,366.66,723.27,0.0,2893.08,1426.44,Cash
ORD024255,2024-03-08,CUST3742,Tara Lee,West Davidport,South,Corporate,Clothing,Product_124,4,403.0,482.75,0.1,1737.9,125.9,Card
ORD024256,2023-06-25,CUST3019,Mary Jimenez,Debraville,West,Corporate,Sports,Product_104,2,244.45,376.4,0.3,526.96,38.06,Net Banking
ORD024257,2024-10-09,CUST4898,John White,East Barbara,West,Home Office,Office Supplies,Product_137,4,90.51,138.09,0.0,552.36,190.32,UPI
ORD024258,2025-11-08,CUST6579,Cynthia Mitchell,North Bethport,East,Corporate,Clothing,Product_2,7,11.53,22.21,0.3,108.83,28.12,Net Banking
ORD024259,2024-01-01,CUST5892,Christopher Mcbride,Brianfort,,Consumer,Electronics,Product_64,6,92.4,157.36,0.2,755.33,200.93,UPI
ORD024260,2023-10-03,CUST2625,Bethany Preston,Robertside,East,Corporate,Office Supplies,Product_144,1,307.05,389.37,0.2,311.5,4.45,Cash
ORD024261,2025-12-21,CUST3624,Billy Wright,South Christopherbury,,Corporate,Office Supplies,Product_18,7,50.64,56.82,0.3,278.42,-76.06,Net Banking
ORD024262,2024-03-06,CUST9314,Angela Mcknight,Rossburgh,north,Home Office,Furniture,Product_48,7,242.79,517.74,0.15,3080.55,1381.02,Card
ORD024263,2025-09-19,CUST9078,Albert Daniels,Wendyland,North,Home Office,Sports,Product_1,4,372.59,639.43,0.0,2557.72,1067.36,
ORD024264,2025-08-25,CUST6501,Tyler Murray,Kyleborough,East,Home Office,Office Supplies,Product_188,6,263.69,489.68,0.15,2497.37,915.23,UPI
ORD024265,2024-01-25,CUST2634,Amanda Marshall,Port Brandonview,East,Consumer,Furniture,Product_20,4,395.17,811.29,0.1,2920.64,1339.96,Card
ORD024266,2024-11-14,,,Tracyhaven,West,Consumer,Sports,Product_141,3,118.59,210.2,0.15,536.01,180.24,UPI
ORD024267,2024-03-09,CUST1131,Melanie Shaw,Nancymouth,North,Corporate,Clothing,Product_100,7,124.6,141.24,0.05,939.25,67.05,Cash
ORD024268,2023-08-15,CUST3926,Melissa Brooks,Jonesfurt,North,Home Office,Clothing,Product_170,4,35.01,56.44,0.2,180.61,40.57,Cash
ORD024269,2023-10-29,CUST6556,Pamela Pierce,Ashleyside,WEST,Corporate,Sports,Product_168,7,243.0,289.78,0.3,1419.92,-281.08,Card
ORD024270,2024-09-26,,,Lake Tina,South,Corporate,Clothing,Product_56,1,376.02,763.5,0.2,610.8,234.78,Net Banking
ORD024271,2023-11-11,CUST5108,Kyle Saunders,West Tannerberg,South,Consumer,Clothing,Product_168,7,335.38,489.75,0.2,2742.6,394.94,UPI
ORD024272,2024-06-15,CUST6453,Joseph Banks,Lake Donaldport,North,Consumer,Sports,Product_2,2,134.24,266.9,0.3,373.66,105.18,Net Banking
ORD024273,2025-11-25,CUST3790,Matthew Lewis,Deannafort,East,Consumer,Sports,Product_27,5,115.52,160.35,0.15,681.49,103.89,UPI
ORD024274,2024-07-09,CUST4339,Christina Reed,New Andrew,South,Consumer,Office Supplies,Product_18,7,35.12,39.23,0.1,247.15,1.31,
ORD024275,2024-05-28,CUST4705,Edgar Cunningham,,East,Home Office,Furniture,Product_114,6,127.42,243.17,0.05,1386.07,621.55,Card 
ORD024276,2024-09-07,CUST4892,Anita Russell,East Karen,West,Corporate,Clothing,Product_29,4,158.05,258.83,0.05,983.55,351.35,UPI
ORD024277,2023-07-20,CUST9389,Patricia Larson,South Charlesside,West,Corporate,Office Supplies,Product_107,2,68.01,119.2,0.1,214.56,78.54,Card
ORD024278,2025-05-17,CUST7308,Diana Bennett,Josephton,West,Home Office,Electronics,Product_29,1,463.6,754.12,0.3,527.88,64.28,UPI
ORD024279,2024-03-16,CUST8303,Denise Lopez,West Steven,North,Consumer,Electronics,Product_34,4,105.34,163.66,0.05,621.91,200.55,Net Banking
ORD024280,2024-12-31,CUST8033,Erin Alvarado,Craigberg,West,Consumer,Electronics,Product_121,4,297.69,653.84,0.1,2353.82,1163.06,Net Banking
ORD024281,2025-12-10,CUST6360,Jeffrey Love,New Darrelltown,South,Home Office,Clothing,Product_56,1,497.95,675.39,0.15,574.08,76.13,Cash
ORD024282,2025-02-02,CUST1079,Mark Wagner,Dawnfurt,South,Consumer,Furniture,Product_178,7,443.88,527.14,0.0,3689.98,582.82,Net Banking
ORD024283,2025-09-17,CUST7306,Amanda Lutz,Port Codyville,WEST,Home Office,Furniture,Product_49,2,339.65,659.41,0.2,1055.06,375.76,Cash
ORD024284,2026-05-17,CUST1263,Adam Ochoa PhD,North Cherylmouth,South,Consumer,Electronics,Product_177,1,15.15,20.79,0.3,14.55,-0.6, card
ORD024285,2023-09-26,CUST2748,Joshua Obrien,Bethville,West,Consumer,Clothing,Product_167,4,341.2,415.19,0.1,1494.68,129.88,UPI
ORD024286,2025-09-28,CUST2397,Jeffrey Church,Jacksonfort,South,Consumer,Clothing,Product_3,7,367.5,417.62,0.1,2631.01,58.51,Cash
ORD024287,2025-12-03,CUST6928,Richard Anderson,Meghanfort,East,Home Office,Furniture,Product_189,2,225.94,382.62,0.3,535.67,83.79,UPI
ORD024288,2025-07-27,CUST9249,Matthew Gaines,Angelaburgh,West,Home Office,Clothing,Product_152,7,490.38,666.65,0.3,3266.58,-166.08,UPI
ORD024289,2026-01-30,CUST4140,Matthew Gordon,West Kelly,North,Home Office,Electronics,Product_69,7,33.22,69.15,0.1,435.65,203.11,Card
ORD024290,2024-09-10,CUST7836,Elizabeth Johnson,New Tiffanyburgh,West,Corporate,Sports,Product_161,7,486.78,632.92,0.05,4208.92,801.46,Card
ORD024291,2025-05-26,CUST9560,Travis Young,Jeffreyport,East,Consumer,Electronics,Product_115,356,344.49,685.44,0.2,548.35,203.86,UPI
ORD024292,2025-09-01,CUST6575,Thomas Campos,Martinezberg,South,Home Office,Clothing,Product_128,6,411.7,820.34,0.3,3445.43,975.23,Card
ORD024293,2026-03-23,CUST3229,Antonio Wolfe,South Isaiahton,North,Home Office,Clothing,Product_48,6,294.48,373.58,0.15,1905.26,138.38,Cash
ORD024294,2023-12-01,CUST1332,Monique Ashley,West Sarah,south,Home Office,Electronics,Product_169,3,48.22,91.95,0.3,193.1,48.44,UPI
ORD024295,2023-12-02,CUST6200,Jacob Meyers,Lake Jason,West,Consumer,Sports,Product_181,2,210.08,403.32,0.0,806.64,386.48,UPI
ORD024296,2024-05-16,CUST4628,Allen Anderson DDS,New Nicholasberg,South,Corporate,Electronics,Product_109,4,51.02,83.88,0.2,268.42,64.34,
ORD024297,2024-01-11,CUST1730,Emily Riley,New Crystal,East,Home Office,Clothing,Product_161,7,356.31,530.69,0.0,3714.83,1220.66,Card
ORD024298,2023-08-03,,,Port Marcushaven,South,Home Office,Furniture,Product_57,4,310.8,373.34,0.2,1194.69,-48.51,Card
ORD024299,2024-04-15,CUST4203,Rachel Brooks,Rodriguezshire,South,Corporate,Electronics,Product_16,2,107.38,165.6,0.2,264.96,50.2,Cash
ORD024300,2026-06-14,CUST8350,Kendra Page,Mariaview,West,Home Office,Office Supplies,Product_26,7,437.67,941.46,0.1,5931.2,2867.51,UPI
ORD024301,2024-01-05,CUST2940,Connie Ayers,Myersbury,North,Consumer,Electronics,Product_16,2,425.49,498.85,0.05,947.82,96.84,Net Banking
ORD024302,2026-01-06,CUST3453,Ian Gibson,South Marieland,West,Home Office,Sports,Product_53,2,279.24,427.99,0.05,813.18,254.7,Card
ORD024303,2025-07-24,CUST3982,Craig Goodman,North Hollyhaven,East,Corporate,Electronics,Product_9,6,283.82,613.43,0.05,3496.55,1793.63,Card
ORD024304,2024-08-03,CUST7374,Kari Downs,Port Matthewchester,North,Home Office,Electronics,Product_172,5,240.94,480.17,0.3,1680.59,475.89,Net Banking
ORD024305,2023-12-13,CUST4651,Charles Schaefer,South Erikside,West,Consumer,Electronics,Product_121,2,27.38,38.95,0.15,66.22,11.46,
ORD024306,2024-02-28,CUST9282,Deborah Hartman,North Andrew,West,Corporate,Clothing,Product_178,1,312.87,657.3,0.1,591.57,278.7,UPI
ORD024307,2024-05-21,CUST4085,Debra Thomas,East Ryanville,West,Corporate,Sports,Product_54,5,305.15,613.96,0.0,3069.8,1544.05,Card
ORD024308,2024-03-03,CUST7246,Bobby Holt,Port Anna,West,Home Office,Sports,Product_102,1,16.27,18.52,0.15,15.74,-0.53,UPI
ORD024309,2025-07-26,CUST7555,Candace Mason,South Morganview,North,Consumer,Sports,Product_89,5,488.19,898.99,0.05,4270.2,1829.25,Card
ORD024310,2026-04-15,CUST1117,John Graham,West Justinfort,East,Corporate,Clothing,Product_164,2,105.61,224.29,0.15,381.29,170.07,UPI
ORD024311,2026-03-02,CUST5985,Scott Rodriguez,Port Alyssa,West,Consumer,Electronics,Product_152,2,199.79,251.87,0.15,428.18,28.6,UPI
ORD024312,2025-03-31,CUST5259,John Mclaughlin,West David,North,Corporate,Electronics,Product_78,7,305.63,554.74,0.1,3494.86,1355.45,Net Banking
ORD024313,2026-01-05,,,Santosfurt,North,Consumer,Office Supplies,Product_194,1,24.88,49.02,0.15,41.67,16.79,Cash
ORD024314,2025-03-19,CUST6380,Joann Cole,Jacobside,South,Corporate,Clothing,Product_130,5,333.7,687.85,0.1,3095.32,1426.82,Card
ORD024315,2024-09-02,CUST2108,Darrell Woodward,,West,Consumer,Furniture,Product_21,3,270.75,373.19,0.05,1063.59,251.34,Card
ORD024316,2025-07-09,CUST1478,Richard Mathews,Rogersberg,,Consumer,Clothing,Product_23,5,367.06,427.16,0.15,1815.43,-19.87,Net Banking
ORD024317,2026-01-05,CUST5492,Jennifer Allen,East Alyssashire,West,Corporate,Office Supplies,Product_99,7,288.54,378.57,0.1,2384.99,365.21,Net Banking
ORD024318,2024-12-25,CUST8797,Christopher Smith MD,East Jamieport,North,Home Office,Sports,Product_111,5,222.06,345.14,0.3,1207.99,97.69,Card
ORD024319,2024-01-25,CUST8919,Renee Dunlap,Lake Dean,South,Corporate,Electronics,Product_142,1,385.96,479.07,0.05,455.12,69.16,UPI
ORD024320,2024-07-02,CUST1355,April Carlson,Luischester,West,Corporate,Sports,Product_158,6,252.73,290.69,0.2,1395.31,-121.07,Card
ORD024321,2025-02-07,CUST3905,Jared Parsons,New David,South,Home Office,Clothing,Product_41,5,73.45,125.11,0.05,594.27,227.02,NET BANKING
ORD024322,2024-08-18,CUST3672,Alan Callahan,Sanchezshire,West,Corporate,Office Supplies,Product_173,4,24.16,46.33,0.0,185.32,88.68,UPI
ORD024323,2023-08-18,CUST1923,Cody Williams,Sarachester,South,Corporate,Sports,Product_38,7,10.66,15.87,0.2,88.87,14.25,Cash
ORD024324,99-99-9999,CUST4490,John Morales,Christopherchester,South,Corporate,Clothing,Product_26,5,71.17,124.09,0.3,434.32,78.47,Card
ORD024325,2026-02-04,CUST1600,Raymond Walls,Port Joseph,South,Corporate,Office Supplies,Product_55,7,119.23,236.23,0.0,1653.61,819.0,Card
ORD024326,2024-09-15,CUST5091,Douglas Nguyen,Lake Jose,East,Corporate,Clothing,Product_13,2,96.41,211.01,0.1,379.82,187.0,Cash
ORD024327,2024-02-28,,,Port Matthew,West,Home Office,Clothing,Product_36,4,14.76,19.47,0.05,73.99,14.95,Cash
ORD024328,2024-09-16,CUST4583,Derrick Jacobson,Mendozamouth,West,Home Office,Furniture,Product_196,6,140.49,306.05,0.0,1836.3,993.36,
ORD024329,2023-07-04,CUST5158,Kenneth Cooper,East Jason,South,Consumer,Furniture,Product_96,5,413.84,558.74,0.15,2374.64,305.44,Net Banking
ORD024330,2026-02-24,CUST3498,Shawn Johnson,Caldwellville,West,Consumer,Sports,Product_54,2,368.35,516.04,0.3,722.46,-14.24,Card
ORD024331,2026-05-02,,,East Kelseyhaven,South,Consumer,Electronics,Product_121,1,299.38,516.57,0.1,464.91,165.53,Cash
ORD024332,2023-12-18,CUST6873,Samantha Carrillo,Blankenshipton,North,Home Office,Clothing,Product_19,5,218.23,381.5,0.05,1812.12,720.97,Cash
ORD024333,2025-02-10,CUST2072,Veronica Weaver,Margaretfurt,West,Corporate,Clothing,Product_101,6,394.73,497.67,0.2,2388.82,20.44,Net Banking
ORD024334,2024-11-02,CUST3150,Jeffrey Coleman,New Ronaldport,West,Corporate,Sports,Product_111,5,442.2,906.33,0.15,3851.9,1640.9,Cash
ORD024335,2026-06-06,CUST7234,Samuel Stout,Lake Lisaport,West,Consumer,Clothing,Product_48,2,210.62,360.97,0.0,721.94,300.7,
ORD024336,2023-07-26,CUST4601,Jeremy Jones,East Richardview,,Home Office,Furniture,Product_173,2,171.37,203.02,0.1,365.44,22.7,Net Banking
ORD024337,2024-04-15,CUST3512,Erin Gallegos,,West,Consumer,Office Supplies,Product_87,6,107.56,164.65,0.2,790.32,144.96,Card
ORD024338,2023-09-05,,,,East,Home Office,Electronics,Product_189,3,72.67,155.55,0.15,396.65,178.64,UPI
ORD024339,2025-06-06,CUST9182,Michele Young,Thomasside,North,Home Office,Office Supplies,Product_154,3,8.99,17.52,0.05,49.93,22.96,Card
ORD024340,2025-09-07,CUST8655,Michael Robertson,Lake Jamesstad,North,Home Office,Clothing,Product_84,2,492.26,767.91,0.1,1382.24,397.72,Card
ORD024341,2023-09-21,CUST6409,George Black,Lake Brandy,East,Consumer,Sports,Product_180,5,409.61,625.67,0.05,2971.93,923.88,
ORD024342,2026-01-14,CUST9980,Caitlin Ramsey,Lake Allisonburgh,West,Corporate,Clothing,Product_82,6,459.97,587.85,0.3,2468.97,-290.85,UPI
ORD024343,2024-08-20,CUST7244,Danielle Peterson,Gregoryborough,South,Consumer,Sports,Product_192,2,157.26,237.18,0.05,450.64,136.12,UPI
ORD024344,2026-04-17,CUST3682,Terry Marshall,North Vanessa,West,Corporate,Furniture,Product_57,4,451.95,814.97,0.2,2607.9,800.1,Card
ORD024345,2025-12-24,CUST3119,Daniel Cherry,Lake Adrienneport,north,Corporate,Clothing,Product_23,5,61.37,129.51,0.2,518.04,211.19,Card
ORD024346,2025-01-20,CUST2900,Samuel Smith,Kiddfort,West,Home Office,Furniture,Product_175,6,146.26,172.27,0.1,930.26,52.7,Card
ORD024347,2024-11-03,CUST9159,Benjamin Nelson,Dawnbury,North,Corporate,Sports,Product_124,4,101.39,152.85,0.3,427.98,22.42,Cash
